Id,category,type,city,region,size,room_count,bathroom_count,price
2182,Appartements,À Louer,Sousse,Hammam Sousse,55.0,1.0,1.0,0.8
4901,Appartements,À Vendre,Ben arous,El Mourouj,75.0,2.0,1.0,105.0
3950,Maisons et Villas,À Vendre,Ben arous,Autres villes,120.0,7.0,3.0,200.0
12700,Terrains et Fermes,À Vendre,Sfax,Route el Afrane,,,,48.999
1356,Bureaux et Plateaux,À Louer,Tunis,La Marsa,150.0,5.0,1.0,2.17
7290,Appartements,À Vendre,Tunis,Le Kram,60.0,2.0,1.0,140.0
9065,Appartements,À Vendre,Bizerte,Autres villes,130.0,3.0,2.0,235.0
4286,Maisons et Villas,À Louer,La manouba,Denden,120.0,5.0,2.0,0.68
12285,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Jardins D'el Menzah,69.0,1.0,1.0,1.5
5042,Terrains et Fermes,À Vendre,La manouba,Autres villes,,,,40.0
12295,Terrains et Fermes,À Vendre,Ariana,Ghazela,,,,200.0
2337,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,33.0
10032,Terrains et Fermes,À Vendre,La manouba,Oued Ellil,,,,400.0
3562,Appartements,À Louer,Ben arous,Autres villes,70.0,1.0,1.0,0.35
8424,Terrains et Fermes,À Vendre,Médenine,Djerba-Houmt Souk,,,,150.0
6129,Terrains et Fermes,À Vendre,Gabès,Gabès Sud,,,,120.0
6275,Terrains et Fermes,À Vendre,Ariana,Borj Louzir,,,,280.0
4139,Maisons et Villas,À Vendre,Médenine,Djerba - Midoun,120.0,4.0,2.0,285.0
7892,Maisons et Villas,À Louer,Ariana,Jardins D'el Menzah,100.0,3.0,1.0,0.54
4975,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,350.0
11809,Maisons et Villas,À Vendre,Nabeul,Hammamet,175.0,4.0,2.0,650.0
9898,Maisons et Villas,À Vendre,Nabeul,Hammamet,360.0,2.0,1.0,95.0
2011,Maisons et Villas,À Vendre,Ariana,Borj Louzir,400.0,4.0,1.0,230.0
7249,Locations de vacances,À Louer,Gabès,Gabès,101.0,3.0,1.0,0.035
4277,Appartements,À Vendre,Sfax,Sakiet Eddaïer,88.0,4.0,1.0,140.0
10308,Maisons et Villas,À Vendre,La manouba,Manouba Ville,220.0,2.0,1.0,450.0
1293,Maisons et Villas,À Louer,Tunis,Autres villes,250.0,4.0,2.0,0.62
8557,Terrains et Fermes,À Vendre,Sousse,Akouda,,,,105.0
6684,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Sousse Riadh,110.0,1.0,1.0,0.9
8085,Appartements,À Louer,Ariana,Ennasr,80.0,3.0,1.0,0.8
4541,Locations de vacances,À Louer,Ariana,Autres villes,80.0,2.0,1.0,0.6
7678,Appartements,À Louer,Tunis,El Omrane,80.0,3.0,1.0,0.9
10621,Maisons et Villas,À Vendre,Ben arous,Hammam Chott,317.0,4.0,1.0,450.0
5625,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,450.0
7059,Maisons et Villas,À Vendre,Zaghouan,Autres villes,250.0,4.0,3.0,160.0
5004,Appartements,À Vendre,La manouba,Denden,120.0,4.0,1.0,160.0
406,Maisons et Villas,À Vendre,Gabès,Gabès Médina,105.0,3.0,2.0,180.0
10373,Appartements,À Louer,Ariana,Autres villes,90.0,1.0,1.0,0.09
8669,Appartements,À Louer,Ariana,La Soukra,70.0,1.0,1.0,1.35
1939,Maisons et Villas,À Vendre,Médenine,Autres villes,380.0,3.0,1.0,80000.0
2643,Maisons et Villas,À Vendre,Zaghouan,Autres villes,300.0,3.0,3.0,50.0
6034,Appartements,À Vendre,Sfax,Sakiet Eddaïer,130.0,4.0,1.0,132.0
6060,Appartements,À Vendre,Ariana,Borj Louzir,90.0,2.0,1.0,135.0
2671,Appartements,À Vendre,Sfax,Autres villes,87.0,3.0,1.0,95.0
576,Terrains et Fermes,À Vendre,Monastir,Monastir,,,,560.0
7893,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,108.0
5657,Bureaux et Plateaux,À Louer,Tunis,Autres villes,170.0,4.0,1.0,0.9
12654,Bureaux et Plateaux,À Louer,Monastir,Ouerdanine,900.0,4.0,1.0,1.5
3913,Maisons et Villas,À Vendre,Tunis,La Marsa,1100.0,5.0,3.0,6000.0
639,Terrains et Fermes,À Vendre,Bizerte,Ghar El Melh,,,,280.0
8400,Terrains et Fermes,À Vendre,Nabeul,Nabeul,,,,950.0
11334,Appartements,À Vendre,Nabeul,Hammamet,104.0,2.0,1.0,185.0
4661,Appartements,À Louer,Sousse,Sahloul,90.0,2.0,1.0,0.7
4505,Maisons et Villas,À Vendre,Kairouan,Kairouan,567.0,5.0,2.0,475.0
1087,Locations de vacances,À Louer,Ben arous,Ezzahra,80.0,1.0,1.0,1.5
8831,"Magasins, Commerces et Locaux industriels",À Louer,Kairouan,Kairouan,240.0,1.0,1.0,4.0
11610,Maisons et Villas,À Louer,Sfax,Autres villes,160.0,3.0,1.0,0.63
2320,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,L'aouina,180.0,1.0,1.0,180.0
5717,Appartements,À Louer,Monastir,Monastir,100.0,2.0,1.0,0.39
10646,Terrains et Fermes,À Vendre,Ariana,Mnihla,,,,160.0
6096,Appartements,À Vendre,Mahdia,Mahdia,53.0,1.0,1.0,95.0
1378,Appartements,À Vendre,Sousse,Kantaoui,134.0,2.0,1.0,260.0
6131,Bureaux et Plateaux,À Louer,Ben arous,Boumhel,100.0,2.0,1.0,1.1
11723,Appartements,À Vendre,Tunis,L'aouina,68.0,1.0,1.0,147.0
9186,Terrains et Fermes,À Vendre,Ben arous,Hammam Chott,,,,580.0
8515,Appartements,À Louer,Ariana,Autres villes,120.0,3.0,2.0,1.2
10141,Maisons et Villas,À Vendre,Nabeul,Hammamet,700.0,3.0,2.0,250.0
10967,Appartements,À Louer,Sfax,Autres villes,35.0,1.0,1.0,0.26
12210,Maisons et Villas,À Vendre,Gafsa,Oum El Araies,500.0,7.0,1.0,35.0
847,Appartements,À Louer,La manouba,La manouba,110.0,2.0,1.0,0.5
11203,Maisons et Villas,À Vendre,Nabeul,Hammamet,109.0,2.0,1.0,95.0
400,Maisons et Villas,À Vendre,Nabeul,Hammamet,575.0,3.0,2.0,550.0
2187,Terrains et Fermes,À Vendre,Béja,Medjez el-Bab,,,,100.0
1455,Maisons et Villas,À Vendre,Sfax,Sfax,440.0,4.0,2.0,210.0
7969,Appartements,À Vendre,Sousse,Sahloul,200.0,3.0,1.0,670.0
6852,Appartements,À Louer,Ariana,Ghazela,70.0,2.0,1.0,0.35
11381,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Ezzouhour,36.0,2.0,1.0,0.4
8506,Terrains et Fermes,À Vendre,Sfax,Route Tunis,,,,1100.0
8597,Maisons et Villas,À Vendre,Sfax,Mahrès,400.0,3.0,2.0,200.0
8614,Appartements,À Vendre,Ariana,Ennasr,120.0,2.0,1.0,240.0
3330,Terrains et Fermes,À Vendre,Sousse,Kalaâ Kebira,,,,101.34
10958,Appartements,À Vendre,Ariana,Ennasr,163.0,4.0,3.0,360.0
6190,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,30.0
11287,Appartements,À Louer,Monastir,Monastir,70.0,1.0,1.0,0.65
11581,Appartements,À Louer,Bizerte,Bizerte Nord,60.0,1.0,1.0,0.4
3062,Maisons et Villas,À Vendre,Nabeul,Kélibia,200.0,5.0,2.0,210.0
5368,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,Mnihla,200.0,2.0,2.0,1.1
11477,Maisons et Villas,À Louer,Ben arous,Mégrine,130.0,2.0,1.0,0.12
6856,Maisons et Villas,À Vendre,Ben arous,Medina Jedida,400.0,8.0,2.0,250.0
817,Maisons et Villas,À Louer,Ariana,Borj Louzir,200.0,5.0,1.0,0.87
3439,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,135.0
2331,"Magasins, Commerces et Locaux industriels",À Louer,Ben arous,Ben arous,60.0,2.0,1.0,0.35
11766,Appartements,À Vendre,Tunis,L'aouina,135.0,4.0,2.0,270.0
7820,Appartements,À Louer,Ariana,Jardins D'el Menzah,130.0,2.0,2.0,1.15
389,Locations de vacances,À Louer,Sousse,Sousse Jawhara,40.0,1.0,1.0,0.45
5410,Maisons et Villas,À Vendre,Ariana,Raoued,500.0,7.0,2.0,360.0
1980,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,80.0
2283,Terrains et Fermes,À Vendre,Zaghouan,Autres villes,,,,165.0
2905,Maisons et Villas,À Vendre,Sousse,Hergla,318.0,3.0,3.0,500.0
12672,Appartements,À Vendre,Ariana,Ennasr,126.0,2.0,1.0,330.0
10188,Appartements,À Louer,Sousse,Sahloul,56.0,1.0,1.0,0.6
11954,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,Autres villes,140.0,1.0,1.0,220.0
9523,Appartements,À Louer,Sousse,Sousse Médina,120.0,2.0,1.0,1.1
6886,Appartements,À Louer,Sfax,Autres villes,150.0,2.0,1.0,0.45
7674,Appartements,À Vendre,Ariana,La Soukra,60.0,1.0,1.0,100.0
6610,Maisons et Villas,À Louer,Ariana,Borj Louzir,90.0,3.0,1.0,0.5
4925,Maisons et Villas,À Louer,Ben arous,Ezzahra,180.0,5.0,1.0,0.75
6235,Maisons et Villas,À Louer,Ariana,Jardins D'el Menzah,210.0,3.0,1.0,2.2
8173,Appartements,À Vendre,Sousse,Hammam Sousse,65.0,1.0,1.0,145.0
439,Maisons et Villas,À Louer,Zaghouan,Autres villes,150.0,2.0,1.0,0.25
4400,Appartements,À Louer,Ben arous,El Mourouj,66.0,2.0,1.0,0.35
3938,Terrains et Fermes,À Vendre,Monastir,Moknine,,,,140.0
6927,Terrains et Fermes,À Vendre,Sfax,Agareb,,,,110.0
9717,Appartements,À Vendre,Ben arous,Ben arous,70.0,3.0,1.0,290.0
10408,Terrains et Fermes,À Vendre,Monastir,Sayada-Lamta-Bou Hajar,,,,210.0
11665,Maisons et Villas,À Louer,Ariana,La Soukra,402.0,4.0,2.0,3.8
240,"Magasins, Commerces et Locaux industriels",À Vendre,Ben arous,Medina Jedida,25.0,1.0,1.0,35.0
1445,Terrains et Fermes,À Vendre,Ben arous,Boumhel,,,,550.0
1330,Terrains et Fermes,À Vendre,Sousse,Zaouit-Ksibat Thrayett,,,,30.0
3807,Appartements,À Louer,La manouba,Denden,120.0,3.0,1.0,0.37
5733,Terrains et Fermes,À Vendre,Sousse,Sousse,,,,652.0
7200,"Magasins, Commerces et Locaux industriels",À Vendre,Sousse,Sousse,80.0,1.0,1.0,65.0
6660,Colocations,À Louer,Ben arous,Medina Jedida,100.0,2.0,1.0,0.2
7869,"Magasins, Commerces et Locaux industriels",À Louer,La manouba,Autres villes,37.0,1.0,1.0,0.62
10277,Appartements,À Louer,Tunis,Tunis,40.0,1.0,1.0,0.45
1352,Appartements,À Louer,Sousse,Autres villes,90.0,2.0,1.0,0.8
2356,Terrains et Fermes,À Vendre,Médenine,Médenine,,,,70.0
7629,Terrains et Fermes,À Vendre,Monastir,Autres villes,,,,60.4
6962,Locations de vacances,À Louer,Ariana,Ennasr,50.0,1.0,1.0,0.085
4231,Appartements,À Louer,Ben arous,El Mourouj,100.0,3.0,1.0,0.55
6510,Appartements,À Vendre,Nabeul,Hammamet,96.0,2.0,1.0,190.0
3806,Maisons et Villas,À Vendre,Ariana,Ariana,200.0,4.0,1.0,170.0
3828,Bureaux et Plateaux,À Louer,La manouba,Douar Hicher,100.0,2.0,1.0,0.7
9023,Bureaux et Plateaux,À Louer,Bizerte,Bizerte Nord,77.0,3.0,1.0,0.5
7944,"Magasins, Commerces et Locaux industriels",À Louer,Monastir,Ksar Hellal,32.0,1.0,1.0,0.85
5910,Appartements,À Louer,Sfax,Route el Ain,130.0,4.0,1.0,0.45
10916,Appartements,À Louer,Monastir,Autres villes,45.0,1.0,1.0,0.27
5001,Maisons et Villas,À Vendre,Mahdia,Mahdia,220.0,3.0,1.0,225.0
4719,Maisons et Villas,À Louer,La manouba,Autres villes,120.0,4.0,1.0,0.45
11238,Maisons et Villas,À Vendre,Ben arous,Fouchana,187.0,5.0,2.0,280.0
12074,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,780.0
4866,Terrains et Fermes,À Vendre,Monastir,Bekalta,,,,95.0
11482,Terrains et Fermes,À Vendre,Sfax,Route el Ain,,,,350.0
2219,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,130.0
7748,Terrains et Fermes,À Vendre,Ariana,La Soukra,,,,78.0
11683,Appartements,À Louer,Monastir,Monastir,85.0,3.0,1.0,0.35
7077,"Magasins, Commerces et Locaux industriels",À Louer,La manouba,Autres villes,20.0,1.0,1.0,0.25
8723,Maisons et Villas,À Louer,Ben arous,Ezzahra,100.0,3.0,1.0,0.14
329,Terrains et Fermes,À Vendre,Médenine,Autres villes,,,,130.0
591,Appartements,À Louer,Monastir,Autres villes,65.0,1.0,1.0,0.35
1233,Terrains et Fermes,À Vendre,Sousse,Kalaâ Kebira,,,,120.0
3478,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,240.0
7661,Appartements,À Louer,Ariana,Autres villes,60.0,2.0,1.0,0.4
12675,Maisons et Villas,À Vendre,Sfax,Sakiet Ezzit,275.0,5.0,4.0,240.0
4481,Appartements,À Louer,Mahdia,Mahdia,90.0,2.0,1.0,0.46
5516,Bureaux et Plateaux,À Louer,Tunis,Le Kram,450.0,1.0,4.0,4.5
1501,"Magasins, Commerces et Locaux industriels",À Vendre,Tunis,Tunis,150.0,1.0,1.0,15.0
9749,Appartements,À Vendre,Sousse,Sahloul,90.0,2.0,1.0,95.0
3411,Maisons et Villas,À Louer,La manouba,Borj El Amri,200.0,2.0,1.0,0.4
3455,Maisons et Villas,À Louer,Ben arous,El Mourouj,100.0,2.0,1.0,0.45
2071,Maisons et Villas,À Vendre,Sousse,Sousse Jawhara,440.0,5.0,3.0,1150.0
8096,Maisons et Villas,À Vendre,Sfax,Autres villes,700.0,6.0,2.0,55.0
5121,Maisons et Villas,À Vendre,Kasserine,Kasserine,200.0,4.0,1.0,120.0
9800,Appartements,À Louer,Sfax,Sfax,140.0,3.0,1.0,0.6
1831,Bureaux et Plateaux,À Louer,Tunis,Menzah,100.0,1.0,1.0,0.045
12441,Maisons et Villas,À Louer,Ben arous,Ezzahra,130.0,2.0,1.0,0.4
7449,Appartements,À Vendre,Ben arous,Hammam Chott,97.0,3.0,1.0,120.0
802,Appartements,À Louer,Kairouan,Autres villes,45.0,2.0,1.0,0.2
4463,Maisons et Villas,À Vendre,Ariana,La Soukra,240.0,4.0,2.0,550.0
8407,Appartements,À Vendre,Sousse,Hammam Sousse,100.0,2.0,1.0,165.0
7470,Bureaux et Plateaux,À Louer,Tunis,La Marsa,100.0,3.0,1.0,1.5
6348,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,700.0
12200,Appartements,À Louer,Ariana,La Soukra,130.0,2.0,1.0,0.75
5898,Terrains et Fermes,À Vendre,Bizerte,Ghar El Melh,,,,280.0
7439,Terrains et Fermes,À Vendre,Zaghouan,Zaghouan,,,,170.0
11272,Appartements,À Louer,Gabès,Gabès Sud,30.0,1.0,1.0,0.25
2614,Appartements,À Louer,Ariana,Ghazela,105.0,3.0,1.0,0.75
10943,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,105.0
12721,Appartements,À Vendre,Sousse,Hammam Sousse,120.0,3.0,1.0,180.0
653,"Magasins, Commerces et Locaux industriels",À Louer,Ben arous,Ezzahra,300.0,1.0,1.0,2.5
4423,Terrains et Fermes,À Vendre,Tunis,Séjoumi,,,,3500.0
6626,Maisons et Villas,À Louer,Ben arous,El Mourouj,100.0,2.0,1.0,0.45
3443,Maisons et Villas,À Louer,Ariana,Borj Louzir,400.0,3.0,1.0,0.168
7269,Maisons et Villas,À Louer,Le kef,Autres villes,220.0,2.0,1.0,0.55
12590,Maisons et Villas,À Louer,Monastir,Monastir,100.0,2.0,1.0,0.33
3487,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,130.0
321,Appartements,À Louer,Tunis,Sidi Daoud,70.0,1.0,1.0,0.85
614,Terrains et Fermes,À Vendre,Nabeul,Korba,,,,460.0
1406,Maisons et Villas,À Vendre,Sousse,Kalaâ Kebira,470.0,3.0,1.0,320.0
6300,Appartements,À Louer,Ariana,La Soukra,97.0,2.0,1.0,1.2
6380,Maisons et Villas,À Vendre,Tunis,Sidi Hassine,200.0,2.0,1.0,100.0
11685,Appartements,À Louer,Ariana,Autres villes,70.0,1.0,1.0,0.28
4220,Maisons et Villas,À Vendre,Ariana,Mnihla,750.0,4.0,1.0,600.0
2627,Appartements,À Louer,Ariana,Ennasr,50.0,1.0,1.0,0.5
4669,Terrains et Fermes,À Vendre,Kasserine,Autres villes,,,,40.0
3649,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Sousse,320.0,1.0,1.0,1.0
9900,Terrains et Fermes,À Vendre,Médenine,Djerba - Midoun,,,,220.0
7857,Appartements,À Louer,Ariana,Ghazela,120.0,2.0,1.0,0.55
4247,"Magasins, Commerces et Locaux industriels",À Vendre,Sfax,Sfax Médina,30.0,2.0,0.0,130.0
4129,Appartements,À Vendre,Ben arous,Boumhel,92.0,2.0,1.0,105.0
2148,Locations de vacances,À Louer,Ben arous,Medina Jedida,80.0,2.0,1.0,1.2
8443,Maisons et Villas,À Vendre,Tunis,Autres villes,137.0,3.0,2.0,1000.0
1105,Appartements,À Vendre,Ariana,Ariana,54.0,1.0,1.0,150.0
6269,Appartements,À Vendre,Ariana,Ariana,70.0,3.0,1.0,110.0
1319,Appartements,À Vendre,Ariana,La Soukra,162.0,3.0,3.0,416.0
6110,Terrains et Fermes,À Vendre,Ben arous,Boumhel,,,,800.0
9825,Maisons et Villas,À Vendre,Nabeul,Hammamet,1000.0,3.0,2.0,280.0
3790,Maisons et Villas,À Louer,Sousse,Kantaoui,400.0,4.0,2.0,1.8
10266,Appartements,À Vendre,Sousse,Sousse,207.0,3.0,1.0,350.0
4442,Appartements,À Vendre,Tunis,L'aouina,109.0,2.0,2.0,245.0
3357,Terrains et Fermes,À Vendre,Ariana,Sidi Thabet,,,,150.0
8741,Appartements,À Louer,Tunis,El Ouardia,80.0,3.0,1.0,0.63
11392,Appartements,À Louer,Sousse,Autres villes,70.0,1.0,1.0,0.07
1036,Maisons et Villas,À Vendre,Ben arous,Radès,100.0,4.0,1.0,145.0
8503,Appartements,À Louer,Tunis,Mutuelleville,140.0,3.0,1.0,1.1
810,Maisons et Villas,À Vendre,Ariana,Jardins D'el Menzah,300.0,5.0,5.0,630.0
4420,Appartements,À Louer,Sfax,Sfax,95.0,2.0,1.0,0.37
12676,"Magasins, Commerces et Locaux industriels",À Vendre,Ariana,Autres villes,75.0,1.0,1.0,95.0
12275,Appartements,À Louer,Ariana,Ghazela,90.0,1.0,1.0,0.175
9955,Maisons et Villas,À Vendre,Ben arous,Radès,441.0,5.0,3.0,600.0
7511,Maisons et Villas,À Vendre,Ariana,Ariana Ville,98.0,3.0,1.0,130.0
9416,Appartements,À Vendre,Ben arous,Hammam Chott,144.0,2.0,1.0,180.0
9341,Appartements,À Vendre,Sfax,Autres villes,135.0,4.0,1.0,245.0
8863,Maisons et Villas,À Louer,Tunis,La Marsa,652.0,8.0,4.0,6.0
3394,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Autres villes,40.0,1.0,1.0,0.85
4787,Terrains et Fermes,À Vendre,Kasserine,Autres villes,,,,35.0
2474,Terrains et Fermes,À Vendre,Ariana,Borj Louzir,,,,270.0
10301,Terrains et Fermes,À Vendre,Nabeul,El Haouaria,,,,70.0
7045,Terrains et Fermes,À Vendre,Ariana,Borj Louzir,,,,240.0
15,Appartements,À Louer,Sousse,Hammam Sousse,110.0,2.0,1.0,1.1
10501,Terrains et Fermes,À Vendre,Sousse,Hergla,,,,45.0
9457,Maisons et Villas,À Vendre,Tunis,Autres villes,150.0,3.0,2.0,169.0
6804,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,60.0
10948,Appartements,À Louer,Ben arous,Ben arous,115.0,3.0,1.0,0.75
2729,Appartements,À Louer,Sousse,Hammam Sousse,90.0,2.0,2.0,0.6
12484,Appartements,À Vendre,Sousse,Sousse Jawhara,190.0,3.0,1.0,200.0
2073,Maisons et Villas,À Vendre,Ben arous,Medina Jedida,835.0,14.0,4.0,1300.0
9552,Maisons et Villas,À Louer,Ben arous,Autres villes,170.0,4.0,2.0,0.65
9254,Terrains et Fermes,À Vendre,Mahdia,Ksour Essef,,,,120.0
11591,Maisons et Villas,À Vendre,Nabeul,Hammamet,252.0,3.0,2.0,520.0
4016,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,24.0
4391,Terrains et Fermes,À Vendre,Ariana,Autres villes,,,,100.0
10138,Terrains et Fermes,À Vendre,Sfax,Thyna,,,,100.0
4009,Appartements,À Louer,Sousse,Sousse,25.0,1.0,1.0,0.28
4137,Terrains et Fermes,À Vendre,Ariana,La Soukra,,,,780.0
9709,Maisons et Villas,À Vendre,Sousse,Akouda,700.0,4.0,2.0,900.0
3056,Terrains et Fermes,À Vendre,Sousse,Autres villes,,,,280.0
6864,Appartements,À Vendre,Ben arous,Fouchana,92.0,2.0,1.0,120.0
7578,Terrains et Fermes,À Vendre,Sousse,Hammam Sousse,,,,280.0
12552,Maisons et Villas,À Vendre,Ariana,La Soukra,520.0,6.0,5.0,1350.0
1763,Appartements,À Vendre,Ben arous,Ben arous,99.0,3.0,1.0,150.0
2558,Maisons et Villas,À Vendre,Sousse,Sousse Médina,500.0,9.0,2.0,500.0
11984,Maisons et Villas,À Vendre,Ariana,Ghazela,500.0,8.0,2.0,400.0
6535,Appartements,À Louer,Ben arous,Medina Jedida,130.0,3.0,2.0,0.75
8213,Appartements,À Vendre,Sousse,Akouda,95.0,2.0,1.0,225.0
8038,Appartements,À Vendre,Ben arous,Autres villes,130.0,4.0,2.0,220.0
11646,Appartements,À Vendre,Sousse,Kantaoui,80.0,2.0,1.0,135.0
12661,"Magasins, Commerces et Locaux industriels",À Louer,Sousse,Sahloul,1350.0,2.0,1.0,25.0
5497,Appartements,À Louer,Sousse,Sousse Jawhara,125.0,3.0,1.0,1.05
9432,Appartements,À Louer,Ariana,Ariana Ville,68.0,2.0,1.0,0.7
3086,Maisons et Villas,À Vendre,Mahdia,Mahdia,379.0,3.0,1.0,490.0
5243,Appartements,À Louer,Tunis,La Marsa,200.0,3.0,2.0,4.0
6878,Bureaux et Plateaux,À Louer,Tunis,La Marsa,200.0,8.0,2.0,3.75
1540,Appartements,À Vendre,Ariana,Autres villes,180.0,3.0,2.0,420.0
5550,Locations de vacances,À Louer,Ariana,Autres villes,70.0,1.0,1.0,0.08
2359,Maisons et Villas,À Vendre,Tunis,Agba,125.0,4.0,1.0,160.0
4049,Appartements,À Louer,Ariana,Ennasr,90.0,2.0,1.0,0.85
10709,Appartements,À Louer,Sousse,Sousse Jawhara,60.0,1.0,1.0,0.07
2376,Appartements,À Louer,Sousse,Sahloul,130.0,2.0,1.0,0.9
10928,Terrains et Fermes,À Vendre,Tunis,Le Bardo,,,,375.0
7011,Maisons et Villas,À Vendre,Tunis,Hraïria,220.0,3.0,1.0,150.0
7268,Appartements,À Louer,Ben arous,Ezzahra,75.0,2.0,1.0,0.75
4059,Terrains et Fermes,À Vendre,Ariana,La Soukra,,,,800.0
2378,Maisons et Villas,À Vendre,Nabeul,Hammamet,1048.0,3.0,2.0,890.0
11918,Maisons et Villas,À Louer,Ariana,Ghazela,130.0,2.0,1.0,0.65
1776,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,130.0
11069,Terrains et Fermes,À Vendre,Tunis,Tunis,,,,85.0
10703,Appartements,À Vendre,Monastir,Monastir,75.0,2.0,1.0,107.0
10541,Appartements,À Louer,Tunis,Menzah,130.0,3.0,1.0,1.35
3928,"Magasins, Commerces et Locaux industriels",À Louer,Ariana,La Soukra,150.0,1.0,1.0,1.05
6384,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,440.0
9466,Terrains et Fermes,À Vendre,Bizerte,Ras Jebel,,,,90.0
1636,Appartements,À Louer,Tunis,Autres villes,70.0,1.0,1.0,1.5
1366,Appartements,À Louer,Gabès,Métouia,100.0,3.0,1.0,0.3
11257,Maisons et Villas,À Louer,Monastir,Autres villes,150.0,3.0,1.0,0.45
3190,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,30.0
11012,Appartements,À Louer,Sousse,Sousse Riadh,95.0,2.0,1.0,0.48
7971,Terrains et Fermes,À Vendre,Sfax,Autres villes,,,,150.0
2675,Appartements,À Louer,Ariana,Jardins D'el Menzah,130.0,3.0,1.0,1.4
4483,Appartements,À Vendre,Sousse,Sousse Médina,105.0,4.0,1.0,115.0
7693,Terrains et Fermes,À Vendre,Sousse,Sousse Jawhara,,,,1000.0
12067,Terrains et Fermes,À Vendre,Ariana,Mnihla,,,,32.0
2594,Maisons et Villas,À Louer,Sousse,Hammam Sousse,180.0,3.0,2.0,0.85
2814,Appartements,À Vendre,Ariana,La Soukra,170.0,3.0,1.0,405.0
9136,Terrains et Fermes,À Vendre,Ariana,Jardins D'el Menzah,,,,550.0
204,Terrains et Fermes,À Vendre,Sousse,Kondar,,,,12.0
9131,Terrains et Fermes,À Vendre,Ariana,La Soukra,,,,800.0
7738,Maisons et Villas,À Louer,Tunis,Carthage,250.0,3.0,1.0,3.0
11173,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,200000.0
889,Maisons et Villas,À Vendre,Kairouan,Kairouan,500.0,4.0,2.0,680.0
11656,Terrains et Fermes,À Vendre,Ariana,Sidi Thabet,,,,250.0
2539,"Magasins, Commerces et Locaux industriels",À Louer,Tunis,Mutuelleville,50.0,1.0,1.0,1.35
8102,Appartements,À Louer,La manouba,Manouba Ville,35.0,2.0,1.0,0.29
10321,Appartements,À Vendre,Sousse,Sousse Jawhara,110.0,2.0,1.0,140.0
5292,Appartements,À Louer,Tunis,L'aouina,80.0,2.0,1.0,0.09
7295,Appartements,À Vendre,Ariana,Jardins D'el Menzah,130.0,2.0,1.0,280.0
2372,Appartements,À Louer,Ariana,Ennasr,150.0,3.0,1.0,0.9
10335,Maisons et Villas,À Vendre,Sousse,Sousse Jawhara,100.0,3.0,1.0,90.0
3126,Maisons et Villas,À Vendre,Sousse,Akouda,135.0,2.0,1.0,175.0
2901,Terrains et Fermes,À Vendre,Nabeul,Hammamet,,,,28.0
673,Maisons et Villas,À Vendre,Sousse,Sahloul,300.0,3.0,1.0,1200.0
11841,"Magasins, Commerces et Locaux industriels",À Vendre,Nabeul,Hammamet,110.0,1.0,2.0,140.0
3507,Maisons et Villas,À Louer,Sfax,Autres villes,1000.0,5.0,2.0,0.013
2531,Terrains et Fermes,À Vendre,Tunis,Autres villes,,,,6000.0
3117,Maisons et Villas,À Louer,Ben arous,Hammam Chott,150.0,3.0,1.0,0.9
7844,Terrains et Fermes,À Vendre,Ariana,Raoued,,,,500.0
3713,Maisons et Villas,À Vendre,La manouba,Borj El Amri,110.0,2.0,1.0,110.0
1907,Appartements,À Louer,Tunis,Cité El Khadra,70.0,1.0,1.0,0.6
9133,Appartements,À Louer,Sousse,Sahloul,100.0,2.0,2.0,0.5
12587,Appartements,À Vendre,Sousse,Sousse,150.0,3.0,2.0,340.0
10820,Terrains et Fermes,À Vendre,Ariana,Chotrana,,,,560.0
8907,Terrains et Fermes,À Vendre,Sfax,Sfax Ville,,,,98352.96
4073,Appartements,À Vendre,Sousse,Hammam Sousse,35.0,1.0,1.0,185.0
838,Terrains et Fermes,À Vendre,Médenine,Autres villes,,,,10.0
